@relation explaining_humans

@attribute iter integer
@attribute user string
@attribute tf string
@attribute score numeric
@attribute PFdist numeric
@attribute acr numeric
@attribute class {Pareto,Not-Pareto}
@attribute scaled_acr numeric

@data
14,A1E49NR66XOPQS,schwef,-845.021667335046,0,-724.784446437225,Pareto,0.522768406209047
15,A1E49NR66XOPQS,schwef,-824.412135021638,0,-732.448114789872,Pareto,0.404707825356094
16,A1E49NR66XOPQS,schwef,-743.834435082507,0,-733.261423382203,Pareto,0.392178618662263
17,A1E49NR66XOPQS,schwef,-492.863404880849,0,-717.234888815446,Pareto,0.639071084899751
18,A1E49NR66XOPQS,schwef,-1244.70266173725,0,-750.201624623059,Pareto,0.131210906304184
19,A1E49NR66XOPQS,schwef,-894.995650447017,0,-758.718920259763,Pareto,0
3,A1E49NR66XOPQS,stybtang,1.29051269808353,0.0705001320095467,1.29051269808353,Not-Pareto,0
4,A1E49NR66XOPQS,stybtang,30.1206972197189,0.000114808976191312,15.7056049589012,Not-Pareto,0.461674052716493
5,A1E49NR66XOPQS,stybtang,22.7906765910719,0,18.0672955029581,Pareto,0.53731222589008
6,A1E49NR66XOPQS,stybtang,58.3941929276461,0,28.1490198591301,Pareto,0.860200935699869
7,A1E49NR66XOPQS,stybtang,40.7188992984753,0.00305360671844536,30.6629957469991,Not-Pareto,0.94071637157667
8,A1E49NR66XOPQS,stybtang,41.769259591588,1.43959646052196,32.5140397210973,Not-Pareto,1
9,A1E49NR66XOPQS,stybtang,-31.7411570812329,5.44187346497838e-05,23.334725892193,Pareto,0.706012910644638
10,A1E49NR66XOPQS,stybtang,-17.8035615153861,0.000182915728536848,18.1924399662456,Not-Pareto,0.541320244048799
11,A1E49NR66XOPQS,stybtang,20.5025872552817,0,18.4491229983607,Pareto,0.549541065223995
12,A1E49NR66XOPQS,stybtang,16.9555569021507,1.17820327566407,18.2997663887397,Not-Pareto,0.5447576014753
13,A1E49NR66XOPQS,stybtang,18.9815771658048,0.253198088640958,18.3617491866547,Not-Pareto,0.546742732683229
14,A1E49NR66XOPQS,stybtang,29.9572325839374,0.00888417569742527,19.3280394697616,Not-Pareto,0.577690238466118
15,A1E49NR66XOPQS,stybtang,29.4223428062845,13.9490635881743,20.1045243418018,Not-Pareto,0.602558821424984
16,A1E49NR66XOPQS,stybtang,-15.9050312270769,23.1776332414658,17.5324132297391,Not-Pareto,0.520181481089059
17,A1E49NR66XOPQS,stybtang,15.287520022934,19.6724950578364,17.3827536826187,Not-Pareto,0.515388315121292
18,A1E49NR66XOPQS,stybtang,19.4147764415151,22.4967607192517,17.5097551050498,Not-Pareto,0.519455806354343
19,A1E49NR66XOPQS,stybtang,33.0537907955398,20.485747033351,18.4241101456668,Not-Pareto,0.548739975306272
3,A1GNPQ5LM6YY5I,ackley,-11.9786908098345,0,-11.9786908098345,Pareto,1
4,A1GNPQ5LM6YY5I,ackley,-20.4258372505231,0,-16.2022640301788,Pareto,0.453588536561832
5,A1GNPQ5LM6YY5I,ackley,-22.1871668191363,0,-18.197231626498,Pareto,0.195495896290849
6,A1GNPQ5LM6YY5I,ackley,-18.9057083828247,0,-18.3743508155796,Pareto,0.172581659870623
7,A1GNPQ5LM6YY5I,ackley,-21.5244202542847,0,-19.0043647033207,Pareto,0.0910756003263607
8,A1GNPQ5LM6YY5I,ackley,-21.9404458628265,0.000129416713214513,-19.4937115632383,Not-Pareto,0.0277678938164988
9,A1GNPQ5LM6YY5I,ackley,-15.4464211734716,0,-18.9155272218431,Pareto,0.102568669282409
10,A1GNPQ5LM6YY5I,ackley,-21.1466043484155,0,-19.1944118626646,Pareto,0.0664888485307018
11,A1GNPQ5LM6YY5I,ackley,-22.0095470217983,0,-19.5072046581239,Pareto,0.0260222672254301
12,A1GNPQ5LM6YY5I,ackley,-21.5186366711788,0,-19.7083478594294,Pareto,0
13,A1GNPQ5LM6YY5I,ackley,-13.2200099520265,0.00509424139860926,-19.1184989587564,Not-Pareto,0.0763098410302572
14,A1GNPQ5LM6YY5I,ackley,-10.4670354195931,0.582877820626814,-18.3975436638261,Not-Pareto,0.169581158283337
15,A1GNPQ5LM6YY5I,ackley,-5.25509621727868,1.3693391089054,-17.3865861679379,Not-Pareto,0.300370595563902
16,A1GNPQ5LM6YY5I,ackley,-7.73685509619835,1.31642120620315,-16.6973196628136,Not-Pareto,0.389542275588228
17,A1GNPQ5LM6YY5I,ackley,-9.14233290020147,0.771817526126491,-16.1936538786395,Not-Pareto,0.454702447759196
18,A1GNPQ5LM6YY5I,ackley,-5.26876354804491,0.451678303855914,-15.5108482329773,Not-Pareto,0.543038274469379
19,A1GNPQ5LM6YY5I,ackley,-9.52378309590917,1.01892056905925,-15.1586679307968,Not-Pareto,0.588600490221104
3,A1GNPQ5LM6YY5I,beale,-2.03326171820183,13730.4280075953,-2.03326171820183,Not-Pareto,0.987445336694747
4,A1GNPQ5LM6YY5I,beale,-2.13084819556317,26164.3140337864,-2.0820549568825,Not-Pareto,0.982332059885865
5,A1GNPQ5LM6YY5I,beale,-1.5762681290577,22312.694403284,-1.91345934760757,Not-Pareto,1
6,A1GNPQ5LM6YY5I,beale,-4.35342466166495,22156.5375173694,-2.52345067612191,Not-Pareto,0.936076091728118
7,A1GNPQ5LM6YY5I,beale,-1.2550998972008,16694.8455379562,-2.26978052033769,Not-Pareto,0.96265940039442
8,A1GNPQ5LM6YY5I,beale,-8.68015801390819,25591.7247377103,-3.33817676926611,Not-Pareto,0.850697048436302
9,A1GNPQ5LM6YY5I,beale,-2.58130107108141,25849.3044100283,-3.23005166952544,Not-Pareto,0.862027994688513
10,A1GNPQ5LM6YY5I,beale,-4.78590704296118,10138.161869391,-3.4245335912049,Not-Pareto,0.84164730411008
11,A1GNPQ5LM6YY5I,beale,-65.2891559259172,16396.7299645363,-10.298380517284,Not-Pareto,0.121304014234427
12,A1GNPQ5LM6YY5I,beale,-20.3795530405744,24339.1789175921,-11.3064977696131,Not-Pareto,0.0156585865819782
13,A1GNPQ5LM6YY5I,beale,-1.6976944835297,5462.82680015724,-10.432970198151,Not-Pareto,0.107199717973311
14,A1GNPQ5LM6YY5I,beale,-10.0997101209977,12418.546594714,-10.4051985250549,Not-Pareto,0.110110044400206
15,A1GNPQ5LM6YY5I,beale,-11.7708635168843,11319.3497100594,-10.5102496782725,Not-Pareto,0.0991012317036451
16,A1GNPQ5LM6YY5I,beale,-7.55099111861598,11176.0270212391,-10.2988740668685,Not-Pareto,0.121252292813339
17,A1GNPQ5LM6YY5I,beale,-27.6545511159091,16467.8659603408,-11.4559192034712,Not-Pareto,0
18,A1GNPQ5LM6YY5I,beale,-8.9746812882699,16488.2040880772,-11.3008418337711,Not-Pareto,0.0162512991453445
19,A1GNPQ5LM6YY5I,beale,-11.267142135482,12037.3352934434,-11.2988594985776,Not-Pareto,0.0164590375297254
3,A1GNPQ5LM6YY5I,branin,-22.4297293971762,0.91426554399522,-22.4297293971762,Not-Pareto,0
4,A1GNPQ5LM6YY5I,branin,-19.7275910007109,0.872743915293076,-21.0786601989435,Not-Pareto,0.081004759794653
5,A1GNPQ5LM6YY5I,branin,-16.4716202476986,0.48696723678035,-19.5429802151952,Not-Pareto,0.173078051353453
6,A1GNPQ5LM6YY5I,branin,-10.7253061943356,1.6204563700516,-17.3385617099803,Not-Pareto,0.305246256901628
7,A1GNPQ5LM6YY5I,branin,-5.98266631980966,1.75590397549849,-15.0673826319462,Not-Pareto,0.441417162068779
8,A1GNPQ5LM6YY5I,branin,-2.65909996889074,1.34026516937787,-12.9993355214369,Not-Pareto,0.565409078730016
9,A1GNPQ5LM6YY5I,branin,-0.459730786461693,2.66294538343049,-11.2079634164405,Not-Pareto,0.672812657508883
10,A1GNPQ5LM6YY5I,branin,-1.56146756960496,2.98230120724907,-10.002151435586,Not-Pareto,0.745108369671073
11,A1GNPQ5LM6YY5I,branin,-7.45707983029833,4.32806316784664,-9.71936570166519,Not-Pareto,0.76206308263439
12,A1GNPQ5LM6YY5I,branin,-0.554894621916999,5.51418342083019,-8.80291859369037,Not-Pareto,0.81700962271029
13,A1GNPQ5LM6YY5I,branin,-1.11191384780894,3.12523660871526,-8.10373634406478,Not-Pareto,0.858929822103255
14,A1GNPQ5LM6YY5I,branin,-0.803117980726645,3.83692143981325,-7.49535148045327,Not-Pareto,0.895406169727802
15,A1GNPQ5LM6YY5I,branin,-4.47401153106774,5.64108463706218,-7.26294071511592,Not-Pareto,0.909340599026072
16,A1GNPQ5LM6YY5I,branin,-1.50443938784323,3.44705366132058,-6.8516191917393,Not-Pareto,0.934001809009306
17,A1GNPQ5LM6YY5I,branin,-0.501578565438473,5.32898387883279,-6.42828314998591,Not-Pareto,0.959383361944944
18,A1GNPQ5LM6YY5I,branin,-0.925172967610136,5.28745251786648,-6.08433876358743,Not-Pareto,0.980004905563416
19,A1GNPQ5LM6YY5I,branin,-0.414908266940406,4.8085471195247,-5.75084285201996,Not-Pareto,1
3,A1GNPQ5LM6YY5I,bukin6,-76.5772884340916,0,-76.5772884340916,Pareto,0.21137607488273
4,A1GNPQ5LM6YY5I,bukin6,-66.5646687828636,5.1263508440648,-71.5709786084776,Not-Pareto,0.387171133269037
5,A1GNPQ5LM6YY5I,bukin6,-104.648677147981,1.32035687635147,-82.5968781216454,Not-Pareto,0
6,A1GNPQ5LM6YY5I,bukin6,-62.8112840530254,15.0475459482553,-77.6504796044904,Not-Pareto,0.173691290873824
7,A1GNPQ5LM6YY5I,bukin6,-95.7954620460994,8.00597869124051,-81.2794760928122,Not-Pareto,0.046260174588489
8,A1GNPQ5LM6YY5I,bukin6,-26.7833565504833,10.8252070432577,-72.1967895024241,Not-Pareto,0.365195972627314
9,A1GNPQ5LM6YY5I,bukin6,-94.3991652697454,13.4664876987061,-75.3685574691842,Not-Pareto,0.253820297863509
10,A1GNPQ5LM6YY5I,bukin6,-72.2648827465542,15.5995315830014,-74.9805981288555,Not-Pareto,0.267443372994749
11,A1GNPQ5LM6YY5I,bukin6,-33.7633706523666,17.0834633267855,-70.4009061870234,Not-Pareto,0.428257873165428
12,A1GNPQ5LM6YY5I,bukin6,-49.9127034421642,23.2985325113868,-68.3520859125375,Not-Pareto,0.500201578673532
13,A1GNPQ5LM6YY5I,bukin6,-12.8847448517961,22.229667175787,-63.309600361561,Not-Pareto,0.677266936736405
14,A1GNPQ5LM6YY5I,bukin6,-12.3552140740219,21.6186166364922,-59.0634015042661,Not-Pareto,0.826370927907482
15,A1GNPQ5LM6YY5I,bukin6,-19.0478567784263,25.5608698929315,-55.9852826792015,Not-Pareto,0.934458141328369
16,A1GNPQ5LM6YY5I,bukin6,-29.8541732102399,6.92745803758158,-54.1187748599899,Not-Pareto,1
17,A1GNPQ5LM6YY5I,bukin6,-59.3712670404463,14.3538708004793,-54.4689410053537,Not-Pareto,0.987704021502189
18,A1GNPQ5LM6YY5I,bukin6,-67.7224296277883,19.6767466944043,-55.2972840442558,Not-Pareto,0.958617005724088
19,A1GNPQ5LM6YY5I,bukin6,-53.8885919861441,21.7780714713934,-55.2144198055434,Not-Pareto,0.961526758454145
3,A1GNPQ5LM6YY5I,goldpr,-2.0879455976407,0.753903574698031,-2.0879455976407,Not-Pareto,0
4,A1GNPQ5LM6YY5I,goldpr,-1.24526076079172,0.97255984742019,-1.66660317921621,Not-Pareto,0.215480732043848
5,A1GNPQ5LM6YY5I,goldpr,0.504316141303272,0.484146946135788,-0.942963405709716,Not-Pareto,0.585560793563143
6,A1GNPQ5LM6YY5I,goldpr,0.236810337334011,0.928196896346737,-0.648019969948784,Not-Pareto,0.736399220149625
7,A1GNPQ5LM6YY5I,goldpr,-0.697005065009219,1.08490531951587,-0.657816988960871,Not-Pareto,0.731388880017089
8,A1GNPQ5LM6YY5I,goldpr,-2.19417403665673,1.0483154720731,-0.913876496910181,Not-Pareto,0.600436268063083
9,A1GNPQ5LM6YY5I,goldpr,0.426043954170582,0.564088494465222,-0.722459289612929,Not-Pareto,0.698329853305303
10,A1GNPQ5LM6YY5I,goldpr,0.734981595870106,1.16525811238486,-0.54027917892755,Not-Pareto,0.79149945099524
11,A1GNPQ5LM6YY5I,goldpr,0.792675572269483,1.35644530228608,-0.392173095461213,Not-Pareto,0.867243088212704
12,A1GNPQ5LM6YY5I,goldpr,0.732563403708641,0,-0.279699445544227,Pareto,0.924763772957382
13,A1GNPQ5LM6YY5I,goldpr,0.677560894746575,1.12308268325475,-0.192675778245064,Not-Pareto,0.969268960934616
14,A1GNPQ5LM6YY5I,goldpr,0.52840718064547,0.00855710122639133,-0.132585531670852,Not-Pareto,1
15,A1GNPQ5LM6YY5I,goldpr,-5.9122958832088,0.16852613928065,-0.57717863563531,Not-Pareto,0.772628524177238
16,A1GNPQ5LM6YY5I,goldpr,-5.16984683486439,1.89998147969502,-0.905226364151673,Not-Pareto,0.604860073636824
17,A1GNPQ5LM6YY5I,goldpr,0.769313851675183,1.89366235910631,-0.793590349763216,Not-Pareto,0.661952379208221
18,A1GNPQ5LM6YY5I,goldpr,0.199724124808397,1.89960738178668,-0.73150819510249,Not-Pareto,0.693702109470782
19,A1GNPQ5LM6YY5I,goldpr,0.168588008591031,1.8577096962031,-0.678561359591106,Not-Pareto,0.720779902677693
3,A1GNPQ5LM6YY5I,griewank,-1.02598736203385,0,-1.02598736203385,Pareto,0.354022332767901
4,A1GNPQ5LM6YY5I,griewank,-1.7037206575538,0.0620461334386427,-1.36485400979383,Not-Pareto,0
5,A1GNPQ5LM6YY5I,griewank,-1.29261422133394,0.41142863930963,-1.3407740803072,Not-Pareto,0.0251568953926117
6,A1GNPQ5LM6YY5I,griewank,-0.0730939816677141,0.179986307887558,-1.02385405564733,Not-Pareto,0.356251050490516
7,A1GNPQ5LM6YY5I,griewank,-0.273851101751473,0.993928955686131,-0.873853464868155,Not-Pareto,0.512960362000628
8,A1GNPQ5LM6YY5I,griewank,-0.0170229938573326,1.11997963664209,-0.731048386366352,Not-Pareto,0.66215234461829
9,A1GNPQ5LM6YY5I,griewank,-0.035179213228778,1.20311827351653,-0.631638504489555,Not-Pareto,0.766008296553498
10,A1GNPQ5LM6YY5I,griewank,-0.0335047364352753,1.19255780996612,-0.55687178348277,Not-Pareto,0.844118931398203
11,A1GNPQ5LM6YY5I,griewank,-0.0092586012417683,1.16977114746912,-0.496025874344881,Not-Pareto,0.907686151231643
12,A1GNPQ5LM6YY5I,griewank,-0.0097913811107333,1.18440792692063,-0.447402425021466,Not-Pareto,0.958484266273316
13,A1GNPQ5LM6YY5I,griewank,-0.0102795139330103,0,-0.40766397855888,Pareto,1
14,A1GNPQ5LM6YY5I,griewank,-1.02167667943316,0.000964416982496608,-0.458831703631736,Not-Pareto,0.946543817420621
15,A1GNPQ5LM6YY5I,griewank,-0.496785089696886,0.148801587290343,-0.461751194867517,Not-Pareto,0.943493753023258
16,A1GNPQ5LM6YY5I,griewank,-0.831461330949249,0.973219469534976,-0.488159061730498,Not-Pareto,0.915904804119444
17,A1GNPQ5LM6YY5I,griewank,-0.344137898482573,1.00676797708625,-0.478557650847303,Not-Pareto,0.925935634539614
18,A1GNPQ5LM6YY5I,griewank,-0.271092462791085,0.967976396800306,-0.465591076593789,Not-Pareto,0.939482134012435
19,A1GNPQ5LM6YY5I,griewank,-0.313771988806797,1.09113148003026,-0.456660542018084,Not-Pareto,0.948812083431343
3,A1GNPQ5LM6YY5I,levy,-1.7989564700983,0.000139465148574214,-1.7989564700983,Not-Pareto,0.875842978133835
4,A1GNPQ5LM6YY5I,levy,-7.34933302564561,0.156782737802351,-4.57414474787196,Not-Pareto,0
5,A1GNPQ5LM6YY5I,levy,-2.28309368643596,1.52099497715553e-05,-3.81046106072662,Pareto,0.241016798845152
6,A1GNPQ5LM6YY5I,levy,-2.80140496511813,0.297567418506867,-3.5581970368245,Not-Pareto,0.320630739182097
7,A1GNPQ5LM6YY5I,levy,-2.23711725998345,0.194334994714215,-3.29398108145629,Not-Pareto,0.404016681344484
8,A1GNPQ5LM6YY5I,levy,-2.48390351785251,0.962172862974917,-3.15896815418899,Not-Pareto,0.446626447770573
9,A1GNPQ5LM6YY5I,levy,-1.19360234413762,1.2084193244199,-2.87820160989594,Not-Pareto,0.535235717377048
10,A1GNPQ5LM6YY5I,levy,-0.919538758651335,1.23196359707328,-2.63336875349036,Not-Pareto,0.61250439850282
11,A1GNPQ5LM6YY5I,levy,-0.721799351756415,1.37466804841065,-2.4209721532977,Not-Pareto,0.679536272465431
12,A1GNPQ5LM6YY5I,levy,-0.651991426959164,1.25329252363076,-2.24407408066385,Not-Pareto,0.735364893536887
13,A1GNPQ5LM6YY5I,levy,-0.462670061409877,1.30137003961702,-2.08212826073167,Not-Pareto,0.786474618365904
14,A1GNPQ5LM6YY5I,levy,-0.329418474466827,1.20613085866319,-1.93606911187627,Not-Pareto,0.832570546682463
15,A1GNPQ5LM6YY5I,levy,-0.134914686602735,1.27839392362814,-1.79751877147061,Not-Pareto,0.876296712483256
16,A1GNPQ5LM6YY5I,levy,-0.0797446294169279,1.18902714315686,-1.67482061846678,Not-Pareto,0.915019964739355
17,A1GNPQ5LM6YY5I,levy,-0.204731542813232,1.4045184757296,-1.57681468008987,Not-Pareto,0.945950411379786
18,A1GNPQ5LM6YY5I,levy,-0.114934822579661,1.30259544994435,-1.48544718899548,Not-Pareto,0.97478577946837
19,A1GNPQ5LM6YY5I,levy,-0.127256751905421,1.30406659367572,-1.40555363387254,Not-Pareto,1
3,A1GNPQ5LM6YY5I,rastr,-12.6262953184732,7.50035854801823e-06,-12.6262953184732,Pareto,1
4,A1GNPQ5LM6YY5I,rastr,-39.1559953074847,0,-25.8911453129789,Pareto,0.181583911457186
5,A1GNPQ5LM6YY5I,rastr,-34.5063382592827,0,-28.7628762950802,Pareto,0.00440355595433489
6,A1GNPQ5LM6YY5I,rastr,-19.4100675536113,0,-26.424674109713,Pareto,0.148666196509118
7,A1GNPQ5LM6YY5I,rastr,-32.0907241424299,0,-27.5578841162564,Pareto,0.0787492881809462
8,A1GNPQ5LM6YY5I,rastr,-18.3613051180057,0,-26.0251209498813,Pareto,0.173317868738344
9,A1GNPQ5LM6YY5I,rastr,-16.3522420499775,2.68034004312373,-24.6432811070379,Not-Pareto,0.258574766452297
10,A1GNPQ5LM6YY5I,rastr,-16.897942488356,2.06670730661195,-23.6751137797026,Not-Pareto,0.318308854468433
11,A1GNPQ5LM6YY5I,rastr,-33.8872603385198,0,-24.8097967306823,Pareto,0.248301068261906
12,A1GNPQ5LM6YY5I,rastr,-47.2076097081025,0.00487719129025052,-27.0495780284243,Not-Pareto,0.110110809823354
13,A1GNPQ5LM6YY5I,rastr,-46.6809578984002,0.571292318178203,-28.8342489256949,Not-Pareto,0
14,A1GNPQ5LM6YY5I,rastr,-25.0559034656265,5.15952328441719,-28.5193868040225,Not-Pareto,0.0194263957870703
15,A1GNPQ5LM6YY5I,rastr,-13.9923326374308,5.91948970732951,-27.4019210989001,Not-Pareto,0.0883719105758427
16,A1GNPQ5LM6YY5I,rastr,-25.5355342368227,4.45935685895306,-27.2686077516088,Not-Pareto,0.096597091281681
17,A1GNPQ5LM6YY5I,rastr,-26.6932308223447,3.86265446076019,-27.2302492896579,Not-Pareto,0.098963735639168
18,A1GNPQ5LM6YY5I,rastr,-21.9599678512031,3.9733849902471,-26.9008566997545,Not-Pareto,0.119286633759796
19,A1GNPQ5LM6YY5I,rastr,-22.4830764820697,4.12196705162716,-26.6409872751848,Not-Pareto,0.135320084426504
3,A1GNPQ5LM6YY5I,schwef,-933.723087622004,0,-933.723087622004,Pareto,0.755254702252163
4,A1GNPQ5LM6YY5I,schwef,-1230.55746535217,0,-1082.14027648709,Pareto,0.0164079380101592
5,A1GNPQ5LM6YY5I,schwef,-1092.02819974424,0,-1085.43625090614,Pareto,0
6,A1GNPQ5LM6YY5I,schwef,-931.906522584787,0,-1047.0538188258,Pareto,0.19107447030327
7,A1GNPQ5LM6YY5I,schwef,-854.937126237496,0,-1008.63048030814,Pareto,0.382352580017067
8,A1GNPQ5LM6YY5I,schwef,-896.873990862848,0,-990.004398733924,Pareto,0.475076476803218
9,A1GNPQ5LM6YY5I,schwef,-854.915245494745,0,-970.705948271184,Pareto,0.571147543694544
10,A1GNPQ5LM6YY5I,schwef,-824.549706396065,0,-952.436418036794,Pareto,0.662096465454348
11,A1GNPQ5LM6YY5I,schwef,-655.125010641323,0,-919.401817215075,Pareto,0.826548494978641
12,A1GNPQ5LM6YY5I,schwef,-735.919302114395,0,-901.053565705007,Pareto,0.917889305038288
13,A1GNPQ5LM6YY5I,schwef,-849.444321793751,0,-896.36181625853,Pareto,0.941245655631315
14,A1GNPQ5LM6YY5I,schwef,-754.733185584226,0,-884.559430369004,Pareto,1
15,A1GNPQ5LM6YY5I,schwef,-1256.60942333659,0,-913.17866059728,Pareto,0.857528458725355
16,A1GNPQ5LM6YY5I,schwef,-955.064419821535,0,-916.17050054187,Pareto,0.842634555403958
17,A1GNPQ5LM6YY5I,schwef,-474.750757638214,0,-886.742517681626,Pareto,0.989132208948827
18,A1GNPQ5LM6YY5I,schwef,-1041.52361231417,0,-896.41633609616,Pareto,0.940974246329413
19,A1GNPQ5LM6YY5I,schwef,-832.300701706315,0,-892.644828190875,Pareto,0.959749473332708
3,A1GNPQ5LM6YY5I,stybtang,-137.829591702614,0.60259037339323,-137.829591702614,Not-Pareto,0
4,A1GNPQ5LM6YY5I,stybtang,60.2908830644154,5.54560602795237,-38.7693543190993,Not-Pareto,0.53261009133826
5,A1GNPQ5LM6YY5I,stybtang,49.1006753293278,37.933013631492,-9.47934443629027,Not-Pareto,0.690091591999166
6,A1GNPQ5LM6YY5I,stybtang,54.9868128184585,32.1228599370072,6.63719487739692,Not-Pareto,0.776744235912051
7,A1GNPQ5LM6YY5I,stybtang,52.543433753133,40.8268915494175,15.8184426525441,Not-Pareto,0.826108393976689
8,A1GNPQ5LM6YY5I,stybtang,62.1904898422192,42.8268034579099,23.5471171841566,Not-Pareto,0.86766260540331
9,A1GNPQ5LM6YY5I,stybtang,60.7397657784623,33.5538855318211,28.8603526976289,Not-Pareto,0.896229898667267
10,A1GNPQ5LM6YY5I,stybtang,57.7141030446803,35.0041619100249,32.4670714910103,Not-Pareto,0.915621885570521
11,A1GNPQ5LM6YY5I,stybtang,62.4889341329774,34.4123438473934,35.8028340067844,Not-Pareto,0.933557041240811
12,A1GNPQ5LM6YY5I,stybtang,62.6380963569374,30.9770686881929,38.4863602417997,Not-Pareto,0.947985364762858
13,A1GNPQ5LM6YY5I,stybtang,60.7469371913246,60.8210338025393,40.5100490553929,Not-Pareto,0.958865987627461
14,A1GNPQ5LM6YY5I,stybtang,58.6719736755572,55.8159566023349,42.0235427737399,Not-Pareto,0.967003481024007
15,A1GNPQ5LM6YY5I,stybtang,60.8141657330243,57.5683781223969,43.4689753090695,Not-Pareto,0.974775034727081
16,A1GNPQ5LM6YY5I,stybtang,63.6586678232839,51.9588877378845,44.911096202942,Not-Pareto,0.982528782964454
17,A1GNPQ5LM6YY5I,stybtang,63.9062252475719,50.9599509329001,46.1774381392506,Not-Pareto,0.989337433056333
18,A1GNPQ5LM6YY5I,stybtang,63.0494056250337,50.9590996099386,47.2319361071121,Not-Pareto,0.995007076838876
19,A1GNPQ5LM6YY5I,stybtang,63.0187241300514,47.0767031584504,48.1605706966967,Not-Pareto,1
3,A1H85ZKEFJNB1I,ackley,-10.4842917846295,0,-10.4842917846295,Pareto,1
4,A1H85ZKEFJNB1I,ackley,-20.0359707769554,0,-15.2601312807925,Pareto,0.285074820540276
5,A1H85ZKEFJNB1I,ackley,-19.124241067442,0.00194993135394591,-16.5481678763423,Not-Pareto,0.0922605949022476
6,A1H85ZKEFJNB1I,ackley,-12.7018806926302,0,-15.5865960804143,Pareto,0.23620427000263
7,A1H85ZKEFJNB1I,ackley,-19.5642071938551,0,-16.3821183031024,Pareto,0.117117590419601
8,A1H85ZKEFJNB1I,ackley,-21.0763282435949,0.1668788860248,-17.1644866265178,Not-Pareto,0
9,A1H85ZKEFJNB1I,ackley,-14.3721973213398,0,-16.7655881543496,Pareto,0.0597135984218585
10,A1H85ZKEFJNB1I,ackley,-19.3209778884505,0,-17.0850118711122,Pareto,0.0118970714607491
11,A1H85ZKEFJNB1I,ackley,-13.6821262756021,0,-16.7069134716111,Pareto,0.068496977369218
12,A1H85ZKEFJNB1I,ackley,-19.4625390337914,0.0293084684758416,-16.9824760278291,Not-Pareto,0.0272463008934195
13,A1H85ZKEFJNB1I,ackley,-14.0966215691349,0,-16.7201256224932,Pareto,0.0665191681593205
14,A1H85ZKEFJNB1I,ackley,-21.1265807628608,0.550776789806512,-17.0873302175239,Not-Pareto,0.0115500237373546
15,A1H85ZKEFJNB1I,ackley,-9.17590025007306,0.531672870625625,-16.4787586815661,Not-Pareto,0.102650889859057
16,A1H85ZKEFJNB1I,ackley,-9.32367857604407,0.0139758754182502,-15.9676815311717,Not-Pareto,0.179157213774897
17,A1H85ZKEFJNB1I,ackley,-18.8067946251736,0.598835403075608,-16.1569557374385,Not-Pareto,0.150823578192901
18,A1H85ZKEFJNB1I,ackley,-6.56851554192388,0.813518865564117,-15.5576782252188,Not-Pareto,0.240533163976518
19,A1H85ZKEFJNB1I,ackley,-16.4776180914708,1.16675703882258,-15.6117923349984,Not-Pareto,0.232432485619024
3,A1H85ZKEFJNB1I,beale,-9.62188539446544,0.65760967496921,-9.62188539446544,Not-Pareto,1
4,A1H85ZKEFJNB1I,beale,-47.7913307779239,0,-28.7066080861947,Pareto,0.828802688094923
5,A1H85ZKEFJNB1I,beale,-305.886242960746,32.3998231656833,-121.099819711045,Not-Pareto,0
6,A1H85ZKEFJNB1I,beale,-92.7173611624247,0.269089216408405,-114.00420507389,Not-Pareto,0.0636503957545956
7,A1H85ZKEFJNB1I,beale,-35.8966801936454,0.000357907173735295,-98.3827000978411,Not-Pareto,0.203781311095082
